hours_studied,previous_score,attendance_percentage,stress_level_High,stress_level_Low,stress_level_Medium,confidence_level_High,confidence_level_Low,confidence_level_Medium,final_exam_score
-0.9140339563788764,0.6148119786188896,-0.22785063201699737,0.0,0.0,1.0,0.0,0.0,1.0,78.18085737703917
-0.4185297769050012,-0.40046968160244356,-1.504693934941259,0.0,1.0,0.0,0.0,1.0,0.0,73.85026497031133
-0.09252036418480514,0.7479026399613853,-1.3176485090888337,0.0,0.0,1.0,0.0,1.0,0.0,85.18007955149443
-0.5032292782845798,-1.346356006465499,-1.1027583847967652,0.0,1.0,0.0,1.0,0.0,0.0,71.68648427022427
-0.03977108256452901,-1.005886774673854,1.5391653115398958,1.0,0.0,0.0,0.0,0.0,1.0,74.38533957112614
0.03129932770105472,0.09083526481251626,-0.8012771431399033,1.0,0.0,0.0,0.0,0.0,1.0,78.70849834744894
2.383310866508893,1.4731487651548438,1.689325341631291,0.0,1.0,0.0,1.0,0.0,0.0,100.0
-0.06584887656305967,-0.11262744300947773,-0.6881781885233345,0.0,1.0,0.0,1.0,0.0,0.0,91.22946253212837
1.164623431366028,1.6198785823277502,-1.0219392732872445,0.0,1.0,0.0,1.0,0.0,0.0,100.0
-1.6542194209069552,0.8667337565451422,-0.6601179083365656,0.0,0.0,1.0,0.0,0.0,1.0,65.33277476205062
1.4058172238918545,-0.8669905512259114,-0.5923537006656527,0.0,0.0,1.0,0.0,1.0,0.0,96.84509550926822
0.9816083617011755,-0.21669568341800347,0.27433014933719374,0.0,1.0,0.0,0.0,1.0,0.0,99.05632187333885
0.85098465984833,-0.256409563272449,-0.7229127793642366,0.0,1.0,0.0,0.0,1.0,0.0,92.61187259708876
0.22499204888091115,0.32010444444964353,1.6417910893454744,0.0,1.0,0.0,1.0,0.0,0.0,100.0
1.1912804169525582,0.2846336092018441,-1.0992509558029393,0.0,1.0,0.0,0.0,0.0,1.0,100.0
0.09048463403200642,0.8071685604934205,0.08290885908145953,0.0,1.0,0.0,1.0,0.0,0.0,96.53127754036862
-0.4152368434961426,0.18439139750081282,-1.1461002431124712,0.0,0.0,1.0,0.0,1.0,0.0,79.41956932709027
-1.6606837679440396,-1.3962290874319088,1.150672417157535,0.0,0.0,1.0,0.0,0.0,1.0,57.13775979045069
0.16059091196078498,-0.2498202519362382,-1.4540926936790137,0.0,1.0,0.0,1.0,0.0,0.0,89.25954303993592
0.19535635769862547,0.5310821698295316,-0.126868566711211,0.0,1.0,0.0,0.0,1.0,0.0,95.60986431192762
-0.488177519031822,0.15089708143795427,1.6463048844991006,0.0,1.0,0.0,0.0,1.0,0.0,91.26400828228996
1.7149046715921012,0.5616456788102034,1.6519969282488398,0.0,0.0,1.0,0.0,1.0,0.0,100.0
0.7558565768001159,-1.3105297833422622,0.026461395060909002,0.0,1.0,0.0,1.0,0.0,0.0,94.84811069617592
-1.4726277419137943,-1.0920659378399298,1.5186807685987471,0.0,0.0,1.0,0.0,0.0,1.0,63.90698114252288
0.051334178547996566,0.440617468599817,1.4159507101652684,0.0,0.0,1.0,0.0,1.0,0.0,83.92226865146935
-0.3449472229881235,0.28819409546262087,1.3924679043404324,0.0,0.0,1.0,0.0,0.0,1.0,89.39180283109177
1.6577496769209625,-0.3519836473538659,-0.07855135922305058,0.0,1.0,0.0,0.0,1.0,0.0,100.0
0.5771053822140803,0.5810797599623344,-1.5675363190319411,0.0,1.0,0.0,0.0,1.0,0.0,97.62573531364028
1.2827031764156778,-1.5365342575611673,-1.0408916226973934,0.0,1.0,0.0,0.0,0.0,1.0,98.33801585769336
0.6296650635844336,-0.1240837529909898,-1.6569900205758905,0.0,1.0,0.0,0.0,1.0,0.0,91.40320771349089
-0.5305488593288111,1.1383579661005885,-1.2061045714592173,1.0,0.0,0.0,0.0,0.0,1.0,83.42911864498171
-1.6902384116774942,1.449959780554017,0.30399326061146614,0.0,0.0,1.0,0.0,0.0,1.0,70.82004467434663
0.6970878681081274,-1.300275677656006,-0.9271310261559214,0.0,1.0,0.0,0.0,0.0,1.0,92.7034253340868
0.5544209024401255,0.5579362096451262,1.1054443670476224,0.0,1.0,0.0,0.0,0.0,1.0,99.8284762584446
1.2153957556764734,1.6715394364320264,-0.9193574660179211,0.0,0.0,1.0,0.0,1.0,0.0,100.0
1.2093892299764422,-0.5933473413942338,0.3627577888877211,1.0,0.0,0.0,0.0,0.0,1.0,94.72895722161492
1.6935971937354604,0.06716545413884781,0.8806378659893962,0.0,0.0,1.0,0.0,0.0,1.0,100.0
-1.23414344926932,-1.4768204868625316,-0.4062998258856604,0.0,0.0,1.0,0.0,1.0,0.0,53.58341413814229
-0.9631586710137066,-0.8755163609980712,-1.6082211120829017,0.0,0.0,1.0,0.0,0.0,1.0,67.99166670960282
-0.36569083249852363,-1.5676737983997509,-1.645568031833484,0.0,1.0,0.0,1.0,0.0,0.0,75.106267797505
-1.4792969204277857,-1.4807913251282019,0.8099662314264343,0.0,0.0,1.0,0.0,0.0,1.0,54.2571701182191
0.8310329206583794,-1.2173322955664276,-0.8352749201052165,0.0,0.0,1.0,0.0,0.0,1.0,88.75964737603151
-1.6597901092724867,-1.1646983209514565,1.340067594876252,0.0,0.0,1.0,0.0,1.0,0.0,53.48273018505867
-0.3314045532263785,1.1037373346510226,-0.06660035904549973,0.0,1.0,0.0,0.0,0.0,1.0,92.04487165772358
-1.1259339980241783,-1.27391565813622,-0.7531720276373429,1.0,0.0,0.0,0.0,0.0,1.0,52.72474629962607
0.0679033565850039,-0.20869371840756196,-0.5393565058889416,0.0,1.0,0.0,0.0,0.0,1.0,85.2690801276639
0.5806580566274707,-1.5377562749405034,-0.5633797399536001,1.0,0.0,0.0,0.0,0.0,1.0,74.73267679115597
0.2774122899507738,0.49841538105993133,0.6449905224915113,0.0,1.0,0.0,0.0,1.0,0.0,97.0560838538487
-0.7298220690852296,0.5939081523939925,1.4128638823661976,1.0,0.0,0.0,0.0,0.0,1.0,73.40755831866043
1.057419306175029,1.5176801585685056,-1.0210660406221126,0.0,1.0,0.0,0.0,1.0,0.0,100.0
0.3462987118879562,-1.1312137837342138,-1.0828000732085439,0.0,0.0,1.0,0.0,0.0,1.0,75.60935440268939
1.4831118101416298,0.2436969903018566,-1.6749837800402647,1.0,0.0,0.0,1.0,0.0,0.0,100.0
1.0942570447936686,1.1500567467221396,0.09656218607419698,0.0,1.0,0.0,0.0,1.0,0.0,100.0
-1.0770292921664908,1.593996674236403,0.2558543719485982,0.0,0.0,1.0,0.0,0.0,1.0,79.55270828749313
-1.250030328373332,1.3390427635778508,-1.6217243527997216,0.0,1.0,0.0,0.0,1.0,0.0,74.58495085224708
-0.8434181788105388,0.9985722991794319,-1.1992077551763418,1.0,0.0,0.0,1.0,0.0,0.0,80.35130039421821
-1.3298221514994275,-0.3438831528822067,0.21689439030602922,0.0,0.0,1.0,0.0,0.0,1.0,66.13984184266637
0.6498649486294674,0.9141615468651783,1.5157295801053912,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1.021516995725546,-1.3361486952927841,0.5405275059837008,0.0,0.0,1.0,0.0,0.0,1.0,97.37292619208944
0.08366792038787993,-1.038327538233137,-0.5012256159606644,1.0,0.0,0.0,0.0,0.0,1.0,79.92990229359654
-1.3376319076620096,0.8832863451759171,0.6150611052553635,0.0,1.0,0.0,0.0,0.0,1.0,77.87881581172111
-0.2601200979339214,1.2557150985901369,1.2864817116356748,0.0,1.0,0.0,0.0,0.0,1.0,95.57238981943092
-0.9512603406203352,-1.6678788999485674,1.0803089179592051,0.0,0.0,1.0,1.0,0.0,0.0,64.89289973605663
0.47899066426096465,1.5895131718789053,0.9546888207397272,0.0,0.0,1.0,0.0,0.0,1.0,100.0
-0.8081575988639539,0.15404426411918642,-1.126807182452343,0.0,1.0,0.0,0.0,1.0,0.0,76.62232054644244
-0.03175888768290854,-0.6149748519943926,-0.6538347317359386,1.0,0.0,0.0,0.0,0.0,1.0,77.71126131587518
0.9202721195555453,0.0714535657999248,-1.633528025606732,0.0,1.0,0.0,0.0,0.0,1.0,97.68613485467569
-1.236705908246585,-0.7262997083080206,-0.20338249313374704,1.0,0.0,0.0,0.0,0.0,1.0,59.71569887918124
-1.631398344660295,-0.31361344125975965,0.21622984637563056,0.0,0.0,1.0,0.0,1.0,0.0,60.93130431784401
-0.3503643829747686,0.5370641718846121,-0.0909035466573054,0.0,0.0,1.0,0.0,1.0,0.0,87.84625483540944
-0.8144965809137056,0.418816113736487,1.5150065887533324,0.0,1.0,0.0,0.0,0.0,1.0,85.25894060775664
-1.39141193589889,-0.05464825083813251,1.054509107953776,0.0,1.0,0.0,0.0,0.0,1.0,69.02952654890264
0.7446009696761806,-0.5628055134227454,-0.9818190532801297,0.0,0.0,1.0,0.0,1.0,0.0,84.14922719154661
-1.1475785319611147,-0.05096612591193469,-0.591124815605488,1.0,0.0,0.0,0.0,0.0,1.0,64.54097546727027
1.184639692458417,-0.39810437124885945,-0.07769534637491254,0.0,0.0,1.0,0.0,0.0,1.0,96.63737982758194
0.5833333761619559,0.06455674747452433,0.9834124676905724,0.0,1.0,0.0,0.0,1.0,0.0,96.86180746316768
0.761737908989223,1.4403736469634343,-0.6401761256029792,0.0,0.0,1.0,0.0,0.0,1.0,100.0
-0.06336556631009545,-1.2183409578796922,1.1517739882385372,0.0,0.0,1.0,1.0,0.0,0.0,79.94243411115505
-0.24381829944598105,1.615473389704266,-1.4354398931154047,0.0,1.0,0.0,0.0,0.0,1.0,96.86732609128688
-0.572075116567659,1.2730516180820364,0.45382569263967215,0.0,0.0,1.0,0.0,1.0,0.0,90.5981347018854
1.0100501719725963,1.619591669299662,0.9760012661202098,0.0,0.0,1.0,0.0,0.0,1.0,100.0
0.8751144843606183,-1.6270728560971013,-0.9591712967754146,0.0,0.0,1.0,1.0,0.0,0.0,83.62402086218052
-1.2114778899904102,-1.6518827131729492,-1.5772391660893903,1.0,0.0,0.0,0.0,1.0,0.0,42.80138044955948
0.2732061612012044,1.4996563172870578,-0.5284060892650418,0.0,0.0,1.0,0.0,0.0,1.0,92.5620939582547
1.3683079752454086,-1.188817749985291,-0.004599724263360956,0.0,1.0,0.0,0.0,0.0,1.0,100.0
0.889617262991218,1.3735834826646443,1.4039351719525033,0.0,0.0,1.0,0.0,1.0,0.0,100.0
-1.4185582964760421,0.28180365565766946,-1.1040600482499066,0.0,1.0,0.0,0.0,0.0,1.0,72.16387631577567
1.6589103652936632,0.43280231238943756,-0.8719187521768208,0.0,0.0,1.0,0.0,0.0,1.0,100.0
0.7817816891943111,1.164171178389649,0.33015010207491075,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1.0832458614639437,-0.7768934216130293,-1.636895721892849,0.0,1.0,0.0,0.0,0.0,1.0,97.51816189932724
-0.35280819570272465,1.2022034461208355,1.076148625734766,0.0,0.0,1.0,0.0,1.0,0.0,91.86802042797136
0.3309059324212776,-0.12687004742009814,-1.3686257245622175,0.0,1.0,0.0,1.0,0.0,0.0,93.8546387191506
-0.16501151428320385,0.7221202542690074,-0.8825655617396034,0.0,1.0,0.0,1.0,0.0,0.0,95.64021474039818
1.507936798514548,-1.4804855723692925,-1.6429749270404725,0.0,0.0,1.0,1.0,0.0,0.0,94.1947090754523
-0.7394178941412567,-0.9489763911629403,0.3068279833008529,1.0,0.0,0.0,0.0,1.0,0.0,60.22342830377134
1.255874131335644,0.9065785322957867,-0.7781319763207294,1.0,0.0,0.0,0.0,1.0,0.0,100.0
0.7363165229584119,-1.4973100329463347,1.3567517711739066,0.0,1.0,0.0,0.0,0.0,1.0,94.08895398510327
-0.7431946528549517,-0.5755603117135106,-0.3835975367177027,0.0,1.0,0.0,0.0,1.0,0.0,73.67626297263031
-0.6772658391644707,0.5668941422851389,0.6928553899695978,0.0,0.0,1.0,0.0,0.0,1.0,87.50208657220983
1.0714005302325182,-1.5922674586260155,-0.5827721734357171,0.0,0.0,1.0,0.0,0.0,1.0,93.35503923806426
0.85274895669837,-0.38642749134505744,-1.342306620019028,0.0,1.0,0.0,0.0,1.0,0.0,89.76012550665112
1.1179133364651717,-1.0610382075191966,0.03521480510390395,0.0,0.0,1.0,1.0,0.0,0.0,92.37598898588304
1.5292794648641481,-0.10139399974630378,0.9893446276927522,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1.3875850482781642,-0.7858526430349516,0.6617916388062067,0.0,1.0,0.0,0.0,0.0,1.0,100.0
0.6522690816339831,-1.5365640098339026,-0.07806487811794112,1.0,0.0,0.0,0.0,1.0,0.0,85.86826191523939
0.2503578701392498,-1.2124946962635188,0.36640697918773946,1.0,0.0,0.0,0.0,1.0,0.0,71.70098123685729
0.7380065536586804,0.4630342381196914,-0.8115490611065632,0.0,1.0,0.0,0.0,1.0,0.0,100.0
0.6227990604759289,1.2851324850574126,-0.46577184611932415,0.0,1.0,0.0,0.0,1.0,0.0,100.0
0.1837478866157431,0.33351858494009134,0.34320274272546414,0.0,1.0,0.0,1.0,0.0,0.0,98.61660895338524
0.4324445457201959,-1.0466117309429668,1.4399119854185607,1.0,0.0,0.0,1.0,0.0,0.0,86.93017566786102
0.6693899692139715,-1.5289813119988747,-1.5487353429878539,1.0,0.0,0.0,0.0,1.0,0.0,73.5271524927388
1.1673681662029005,-0.3087587881998435,1.5602098597548089,0.0,1.0,0.0,0.0,1.0,0.0,100.0
-0.7081050320242581,-1.3023610115432278,1.4580846220649233,0.0,1.0,0.0,1.0,0.0,0.0,73.77858250100667
-1.3164450824454805,0.3769239945027832,-1.6204728399822699,0.0,1.0,0.0,1.0,0.0,0.0,72.15834383075872
-0.12203646463361968,0.6697714382286398,-0.6470044653551327,0.0,1.0,0.0,0.0,0.0,1.0,91.96802020505852
-1.1229039593242036,-1.3746304741957664,0.8821722822839511,0.0,0.0,1.0,0.0,1.0,0.0,58.00433813875776
0.6206574336998654,1.0502380714812787,1.5463142694115994,1.0,0.0,0.0,0.0,0.0,1.0,97.64040409144032
-0.40425513890474785,-1.262030295114004,-1.5064693874362878,0.0,0.0,1.0,0.0,0.0,1.0,68.81472721145411
1.2887299027274368,1.475879105812684,-0.5122315913134788,0.0,0.0,1.0,1.0,0.0,0.0,100.0
1.200543356995474,-1.6669104699064055,-0.5619863996755855,0.0,1.0,0.0,1.0,0.0,0.0,100.0
-1.2534983028066098,1.3056390983089414,-0.6466635552821781,0.0,1.0,0.0,0.0,1.0,0.0,75.73373900059167
0.9451681799269714,0.5602088240343421,-0.8781919287464693,0.0,1.0,0.0,1.0,0.0,0.0,100.0
0.45100737241230615,0.8767872586293852,-0.0592302394481578,0.0,0.0,1.0,0.0,1.0,0.0,96.83815796252222
-0.4714326393529418,-0.26860845760892477,0.6647147809010514,0.0,0.0,1.0,0.0,0.0,1.0,80.07176085916356
-0.5696663895391688,1.305869618467881,-0.6911418225998622,0.0,1.0,0.0,0.0,0.0,1.0,90.17813738012744
-1.3638466677856627,1.6573318468223066,0.4917484836707987,0.0,1.0,0.0,0.0,0.0,1.0,82.90716509607537
1.587614554893855,0.4519052067320697,-0.13618306486019363,0.0,0.0,1.0,0.0,0.0,1.0,100.0
0.88162094043405,-1.5816098323244578,-1.4756182277754955,0.0,1.0,0.0,1.0,0.0,0.0,89.6819104313243
-0.16325548002700413,1.0509024242351768,-1.2380430113549543,1.0,0.0,0.0,0.0,1.0,0.0,81.94120509398357
-0.5517485501133925,0.5397436964290803,0.8232598917099234,0.0,1.0,0.0,0.0,0.0,1.0,86.64973031778074
-0.28938749208419917,1.0423554378337219,-0.39762551424645093,1.0,0.0,0.0,1.0,0.0,0.0,85.50312043108386
-0.093050254999256,1.6075327295072184,0.603650762874364,0.0,0.0,1.0,0.0,0.0,1.0,95.50672928034862
0.07825215510407509,0.8470018496333154,-0.8285322207463123,1.0,0.0,0.0,1.0,0.0,0.0,89.72600788977196
-1.0448240424770927,-0.5061162326383032,-0.5120817811527649,0.0,1.0,0.0,0.0,0.0,1.0,75.15495959610973
-1.1932100245367618,-0.8628672413977829,-0.8153345825553053,0.0,0.0,1.0,0.0,1.0,0.0,61.81401036168912
0.9705072335574146,0.5605441121260333,0.34291866327547194,1.0,0.0,0.0,0.0,0.0,1.0,96.84987491442308
-1.0610034895827214,0.05760476364163069,-0.7255076729896164,0.0,1.0,0.0,0.0,0.0,1.0,73.68671319049226
0.10690485715830246,0.41368839307461047,-0.7346235824183708,1.0,0.0,0.0,0.0,0.0,1.0,85.15980339420365
-0.34027777800885534,-0.2922400953976034,-1.135959202486008,0.0,1.0,0.0,0.0,1.0,0.0,76.15964461632602
1.0432650577816265,-1.2426445776998993,-0.4013034683245235,0.0,0.0,1.0,0.0,1.0,0.0,85.66253085422994
-0.1412727991416104,-0.44527652727829636,-1.6596751576348177,0.0,1.0,0.0,0.0,0.0,1.0,83.95910120476768
-1.2960904150405261,0.1523402326505196,-0.11481463610966341,0.0,1.0,0.0,1.0,0.0,0.0,76.48266065211023
-1.6914338548718477,-0.6372428336662102,0.9331085509737389,0.0,1.0,0.0,0.0,0.0,1.0,69.42468522220783
-1.5956439157826874,0.8831332536610939,-0.6801668546205213,0.0,1.0,0.0,0.0,0.0,1.0,73.95549608887212
-0.7618627822784011,0.5592736189228842,1.2255378774083387,0.0,0.0,1.0,0.0,1.0,0.0,79.03614145794171
-1.5529481790997588,-0.8916438923972574,-1.7017728601643802,0.0,0.0,1.0,0.0,0.0,1.0,54.93083958615991
1.2541526482198335,1.0385513641872421,-0.2553948961617419,1.0,0.0,0.0,1.0,0.0,0.0,100.0
0.43961650995331725,-0.0020284272207637486,-0.7956011363530398,0.0,1.0,0.0,0.0,0.0,1.0,96.78780886215122
-1.572687605165633,-0.15158054513021513,-0.10388845049152107,0.0,1.0,0.0,0.0,0.0,1.0,67.9156259304685
1.0844640056321786,-0.12105371550883023,-0.11445976136281613,0.0,0.0,1.0,0.0,1.0,0.0,91.26543581333084
1.4673847135243088,0.5315166027685766,0.9306439332444242,0.0,0.0,1.0,0.0,0.0,1.0,100.0
0.9155344882237025,0.9386835137405725,1.4593918062015419,1.0,0.0,0.0,1.0,0.0,0.0,100.0
1.379109002682909,1.302441195103405,1.1660308784255597,0.0,0.0,1.0,1.0,0.0,0.0,100.0
-0.9943646084076455,-1.3204580320710584,-0.5713034525315137,0.0,1.0,0.0,1.0,0.0,0.0,68.99009550696545
-0.3488141144779608,0.0615855514573078,0.2025138372163623,0.0,0.0,1.0,0.0,1.0,0.0,82.8348709217928
1.3932730969408156,0.21539386739574512,0.34086473645035165,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1.4376438983220203,-0.5903450501412032,-1.0425675237108991,0.0,0.0,1.0,0.0,0.0,1.0,93.6809716816076
-0.11200811942805831,-1.6445422505770673,0.9167757456709956,0.0,1.0,0.0,1.0,0.0,0.0,83.73810428421379
-0.24498681222151714,0.019975686311252783,-1.037529050581786,0.0,1.0,0.0,0.0,1.0,0.0,78.21650749242498
0.46234693973365126,-1.5313165418088273,0.941918490522351,0.0,0.0,1.0,0.0,0.0,1.0,78.70987852329404
-0.7517489758207828,0.33560914071485404,1.100348177297794,0.0,0.0,1.0,1.0,0.0,0.0,83.09355687852033
-0.2908945241917958,1.3885755849252754,0.9899699438231516,0.0,1.0,0.0,0.0,0.0,1.0,99.10777310858374
-0.6016417306585333,0.8929273047317408,-0.9782933570114623,0.0,1.0,0.0,0.0,1.0,0.0,87.83716160432184
-0.4746870998766718,-0.4772523285246805,0.2378248071437669,1.0,0.0,0.0,0.0,0.0,1.0,70.58307991059864
0.38622484272472307,-0.996706512393162,-0.930267314215764,0.0,0.0,1.0,1.0,0.0,0.0,88.81698852898933
-0.3253340178946213,0.8509927762110558,-1.4361628299441596,0.0,1.0,0.0,0.0,1.0,0.0,87.69682631636103
0.9558399566431399,-0.7665730625888317,-1.3753350439758092,0.0,0.0,1.0,0.0,0.0,1.0,93.51444634805596
0.571525178805525,-0.7293716030056827,0.5212634908971774,0.0,1.0,0.0,0.0,1.0,0.0,92.71927121634602
-1.0358146184209598,-0.16467362217210008,0.6804952482568185,1.0,0.0,0.0,1.0,0.0,0.0,67.7146334525646
0.05967498032174762,1.688829249926778,-1.4907086864698977,0.0,0.0,1.0,0.0,0.0,1.0,96.21055956254934
-0.31813403375683286,-1.6458103627032656,1.5702258682388701,1.0,0.0,0.0,1.0,0.0,0.0,66.37108805026627
0.2374024233824286,-1.4264812374328477,-0.7736113369813084,0.0,0.0,1.0,0.0,0.0,1.0,81.39137036106398
0.20850693312762328,-0.5001883725928787,1.5791857682262413,0.0,1.0,0.0,0.0,0.0,1.0,93.70198766271096
-0.24916310937141245,1.2254745504919418,-0.4998372701735547,0.0,0.0,1.0,1.0,0.0,0.0,91.38935478633849
-1.0513395035918303,1.397585662873007,-0.5375953813957633,0.0,1.0,0.0,0.0,0.0,1.0,83.93975066913762
1.4434635241227367,-0.1780954584018739,-0.7998780053507276,0.0,0.0,1.0,0.0,0.0,1.0,100.0
1.4806289340011984,1.5310497207753575,-0.8781114835323665,0.0,1.0,0.0,0.0,0.0,1.0,100.0
-0.2248173421867028,-0.14495546990515548,-0.606430829441001,0.0,0.0,1.0,0.0,0.0,1.0,84.7590285164182
0.1550560123565525,1.2555751317641362,1.265387252229313,1.0,0.0,0.0,0.0,0.0,1.0,99.72262491027236
-1.1377989027632482,-1.5152930051723654,0.38265879453898205,1.0,0.0,0.0,0.0,0.0,1.0,55.63190465928793
1.3719726410067943,-0.9753123092562052,-0.5935885696056145,1.0,0.0,0.0,0.0,0.0,1.0,91.18782697451356
0.9584432979081602,0.8628880718060719,-0.9455129467010951,1.0,0.0,0.0,1.0,0.0,0.0,100.0
-1.6708129180504034,1.5490371341114864,1.3888673931314737,0.0,0.0,1.0,0.0,1.0,0.0,74.25331020866122
1.289312181662301,0.8370278795509054,1.2724956268750967,0.0,1.0,0.0,0.0,0.0,1.0,100.0
0.2440100440629709,-0.19888816302684392,-1.2842910391291469,0.0,0.0,1.0,0.0,1.0,0.0,86.84376435050841
0.6171272836995749,0.7196513743261992,1.3429353705738425,0.0,0.0,1.0,0.0,0.0,1.0,99.42983688158294
-0.21385402869359718,1.323372239515466,-0.6586408367602993,0.0,1.0,0.0,0.0,1.0,0.0,92.49154015791407
0.5600394107876405,0.6230005074635138,-0.8830488728032999,0.0,0.0,1.0,0.0,0.0,1.0,93.73356770623086
-0.031261933232822676,-0.5307990642044564,-0.48803812543067093,0.0,1.0,0.0,0.0,0.0,1.0,85.56398438165388
